year,gp,session_code,Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime,PitOutTime,PitInTime,Deleted,speed_mean,speed_max,speed_std,throttle_mean,throttle_std,brake_ratio,rpm_mean,gear_mean,drs_ratio,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindSpeed,WindDirection,is_sc,is_vsc,is_yellow,quali_position,grid_position,gap_to_pole_ms,CompoundEncoded,lap_time_prev,lap_time_mean_3_prev,lap_time_delta_prev,lap_time_std_5_prev,speed_mean_prev,speed_mean_delta_prev,speed_max_prev,speed_max_delta_prev,speed_std_prev,speed_std_delta_prev,throttle_mean_prev,throttle_mean_delta_prev,throttle_std_prev,throttle_std_delta_prev,brake_ratio_prev,brake_ratio_delta_prev,rpm_mean_prev,rpm_mean_delta_prev,gear_mean_prev,gear_mean_delta_prev,drs_ratio_prev,drs_ratio_delta_prev,degradation_score_prev,aggression_score_prev,efficiency_score_prev,drs_usage_intensity_prev,consistency_score_prev,tyre_ratio,stint_progress,LapNumber_pct,tyre_x_progress,compound_x_tyre,regulation_era,is_neutralized,laps_since_neutralization,temp_delta,session_baseline,LapTimeResidual,avg_residual_last_3_races
2022,Saudi Arabian Grand Prix,Q,ALO,14,Alpine,13,3.0,SOFT,6.0,,1,89.295,,,False,245.12835820895523,326.0,57.969883792683,80.7134328358209,36.88834461885323,0.1313432835820895,10825.716417910447,5.937313432835821,0.2656716417910448,23.2,24.9,62.0,1014.7,0.0,2.9,335.0,0,0,0,,,,0.0,89.428,94.20466666666665,-13.780000000000001,11.952491505958077,247.677811550152,33.90176988348537,328.0,19.0,57.90245813962236,-7.009427096173248,81.2917933130699,10.562626646403231,36.2947783922497,-4.424531867433849,0.1246200607902735,-0.06027577254305978,10882.313069908814,327.8599449088142,5.97872340425532,0.9110150709219873,0.2583586626139817,0.044816995947315114,-47.5571498226951,71.16120508864478,0.02275757482663569,84.741641337386,11.952491505958077,1.0,1.0,0.5652173913043478,3.391304347826087,0.0,0,0,107,1.6999999999999993,90.5085,-1.2134999999999962,2.4570138888888917
2022,Saudi Arabian Grand Prix,Q,LEC,16,Ferrari,13,5.0,SOFT,4.0,,1,88.78,,,False,247.7030303030303,327.0,59.63039393939017,84.35757575757576,30.348522948720507,0.1333333333333333,10856.060606060606,6.290909090909091,0.2696969696969697,23.2,24.9,62.0,1014.7,0.0,2.9,335.0,0,0,0,,,,0.0,124.791,100.90433333333334,35.908,21.313379512644165,174.6239316239316,-74.38224121557448,299.0,-27.0,66.02520140433907,8.566372755976772,52.14316239316239,-32.38770180436847,40.00528359429106,9.19392851653392,0.2286324786324786,0.1051756885090219,9562.049145299145,-1344.6761633428323,4.480769230769231,-1.8278727445394107,0.0427350427350427,-0.22886989553656223,110.51887369420696,40.22154193147783,0.0182602775506775,12.777777777777768,21.313379512644165,0.5,1.0,0.5652173913043478,2.260869565217391,0.0,0,0,104,1.6999999999999993,90.5085,-1.7284999999999968,6.6661375661375715
2022,Saudi Arabian Grand Prix,Q,ZHO,24,Alfa Romeo,13,3.0,SOFT,2.0,,1,90.035,,,False,243.31176470588235,328.0,60.69963170326509,79.55882352941177,37.22869700402814,0.1205882352941176,10725.882352941177,6.211764705882353,0.25,23.6,25.6,57.0,1014.2,0.0,2.7,346.0,0,0,0,,,,0.0,89.978,102.997,-38.902,21.137489479595256,243.0,72.67659574468084,326.0,23.0,60.9981490993652,8.764076072510193,81.5233918128655,35.451051387333585,35.39385903896436,-4.095837342627419,0.1111111111111111,-0.12080378250591009,10752.520467836255,1608.752382729872,6.204678362573099,1.4216996391688435,0.2631578947368421,0.21422172452407617,-111.46748463356973,72.46523716699154,0.022597250893492248,85.78947368421052,21.137489479595256,0.3333333333333333,1.0,0.5652173913043478,1.1304347826086956,0.0,0,0,106,2.0,90.5085,-0.47350000000000136,9.30212777777778
2022,Saudi Arabian Grand Prix,Q,OCO,31,Alpine,13,3.0,SOFT,3.0,,1,89.584,,,False,245.7074626865672,327.0,60.41992105513902,82.3044776119403,35.27577170964972,0.1343283582089552,10665.58208955224,6.026865671641791,0.2716417910447761,23.2,24.9,62.0,1014.7,0.0,2.9,335.0,0,0,0,,,,0.0,116.282,101.91733333333333,16.905,17.27642535364304,188.31177829099303,-31.550100162045652,306.0,-4.0,68.72322559332275,9.476871662643035,55.84757505773672,-15.155187373202509,39.89111162815743,1.1610279343470893,0.2401847575057736,0.055101884577596794,9472.82909930716,-901.0990774884194,4.766743648960739,-0.597897235017161,0.092378752886836,-0.13966544600819158,48.695284919551426,42.433838785208735,0.01987705037921411,28.267898383371815,17.27642535364304,0.3333333333333333,1.0,0.5652173913043478,1.6956521739130435,0.0,0,0,107,1.6999999999999993,90.5085,-0.9244999999999948,0.9079444444444493
2022,Saudi Arabian Grand Prix,Q,GAS,10,AlphaTauri,14,5.0,SOFT,4.0,,1,89.418,,,False,245.0060790273556,327.0,59.96192866946516,80.38297872340425,37.11590878589119,0.1003039513677811,10926.9452887538,6.042553191489362,0.2370820668693009,23.2,24.9,62.0,1014.7,0.0,2.9,335.0,0,0,0,,,,0.0,121.502,114.24999999999999,31.51299999999999,24.002574232777608,181.5506607929516,-60.83653432899962,305.0,-23.0,80.18238501760881,20.806017788038666,56.51762114537445,-23.061647147308477,40.76853738171966,4.3998872471213915,0.1563876651982378,-0.07531965187493289,9957.215859030835,-903.0981653594081,4.193832599118943,-1.8183625228322757,0.0947136563876652,-0.14918878263672503,92.50592199419785,47.67896233189079,0.018231243765248192,28.887665198237887,24.002574232777608,0.8,1.0,0.6086956521739131,2.4347826086956523,0.0,0,0,106,1.6999999999999993,90.5085,-1.0904999999999916,6.738526455026459
2022,Saudi Arabian Grand Prix,Q,STR,18,Aston Martin,14,4.0,SOFT,8.0,,5,91.009,,,False,0.0,0.0,0.0,104.0,0.0,1.0,0.0,0.0,0.0,23.6,25.5,57.0,1014.2,0.0,3.2,334.0,0,0,0,,,,0.0,91.027,90.568,0.7710000000000008,0.412192915999294,241.0265486725664,-0.999313396399117,325.0,-2.0,62.67670313256665,1.0062307179451437,77.3716814159292,-1.0449852507374686,37.97340895154348,0.6284331955318194,0.1651917404129793,-0.007222052690468994,10715.395280235987,-16.35184620079235,6.36283185840708,-0.022225612857287302,0.2625368731563421,0.0269046892482962,1.935505136812097,64.5905187041533,0.022491382817605318,85.32448377581119,0.412192915999294,1.0,1.0,0.6086956521739131,4.869565217391305,0.0,0,0,104,1.8999999999999986,90.5085,0.5005000000000024,1.4512095238095286
2022,Saudi Arabian Grand Prix,Q,SAI,55,Ferrari,14,5.0,SOFT,4.0,,1,88.686,,,False,222.0818181818182,316.0,59.82834591903383,73.32121212121213,39.26497745387546,0.1515151515151515,10640.439393939394,5.6454545454545455,0.2151515151515151,23.2,24.9,62.0,1014.7,0.0,2.7,314.0,0,0,0,,,,0.0,114.212,107.63766666666668,25.173000000000002,16.775805479916603,202.55399061032864,-44.62032131627686,312.0,-14.0,57.90973215406203,0.00015952653865980437,59.82863849765258,-21.682064866261797,35.55987463123301,-0.28230296587365444,0.1455399061032863,0.01404143515527409,10181.849765258215,-608.2695007968305,5.279342723004695,-1.099862169961666,0.1666666666666666,-0.09327217125382267,69.93886122238014,51.12118406841676,0.019891680156315487,51.99999999999998,16.775805479916603,0.4444444444444444,1.0,0.6086956521739131,2.4347826086956523,0.0,0,0,105,1.6999999999999993,90.5085,-1.822499999999991,5.926507407407411
2022,Saudi Arabian Grand Prix,Q,BOT,77,Alfa Romeo,14,3.0,SOFT,3.0,,1,89.404,,,False,244.11111111111111,329.0,60.703875565745165,79.98498498498499,36.84716582441508,0.1321321321321321,10712.18018018018,6.3093093093093096,0.2402402402402402,23.2,24.9,62.0,1014.7,0.0,2.9,335.0,0,0,0,,,,0.0,98.048,100.33300000000001,-15.379999999999995,13.882461046226638,225.4211956521739,31.2444514661274,320.0,14.0,57.61092167388232,-3.5749994225914747,71.86413043478261,16.76878159757331,40.49890524041747,2.757882111716974,0.1521739130434782,0.003336703741152691,10652.195652173914,773.904954499496,5.706521739130435,0.5553589484327599,0.2119565217391304,0.04451466127401421,-46.47227755308392,60.928284499054826,0.02115996016708601,67.82608695652173,13.882461046226638,0.5,1.0,0.6086956521739131,1.8260869565217392,0.0,0,0,108,1.6999999999999993,90.5085,-1.1045000000000016,5.443500000000004
2022,Saudi Arabian Grand Prix,Q,NOR,4,McLaren,15,5.0,SOFT,3.0,,1,89.651,,,False,243.99698795180723,323.0,58.78043010824116,79.65060240963855,36.67739122165504,0.1114457831325301,10770.867469879518,6.207831325301205,0.2590361445783132,23.2,24.8,62.0,1014.7,0.0,2.5,319.0,0,0,0,,,,0.0,89.825,108.54433333333333,-0.1319999999999908,24.939371032566157,242.45345345345345,-1.081840664193578,323.0,3.0,59.76587172692037,1.6434148828677806,80.72672672672672,0.006138491432608362,35.565743134866985,-0.38097488675655455,0.1201201201201201,0.0083554142377672,10770.108108108108,-15.641891891891646,6.165165165165165,-0.008364246599541048,0.2672672672672673,-0.018026850379791515,1.0699607843137073,71.02982261540821,0.022509610990808185,86.32732732732734,24.939371032566157,0.5,1.0,0.6521739130434783,1.9565217391304348,0.0,0,0,105,1.6000000000000014,90.5085,-0.8575000000000017,5.622456410256414
2022,Saudi Arabian Grand Prix,Q,PER,11,Red Bull Racing,15,5.0,SOFT,2.0,,1,88.554,,,False,247.07831325301208,334.0,61.275120352273184,80.16265060240964,36.800072937151455,0.1144578313253012,10948.060240963856,6.078313253012048,0.2560240963855422,23.2,24.8,61.0,1014.7,0.0,2.2,351.0,0,0,0,,,,0.0,92.296,90.30833333333334,3.372,25.448154127559032,238.02923976608187,-9.589221772379716,329.0,-4.0,60.13015471595943,-0.0593271907137094,75.55847953216374,-5.33075123706702,39.31593702846551,3.0034212326850707,0.1286549707602339,0.011731893837157018,10743.809941520469,-191.15005847953034,5.906432748538012,-0.19510571300044965,0.1228070175438596,-0.1264237516869096,13.08987674313995,65.83750555726549,0.022152950220764817,40.40350877192981,25.448154127559032,0.2222222222222222,1.0,0.6521739130434783,1.3043478260869565,0.0,0,0,105,1.6000000000000014,90.5085,-1.954499999999996,2.946592592592598
2022,Saudi Arabian Grand Prix,Q,RUS,63,Mercedes,15,5.0,SOFT,3.0,,1,89.646,,,False,246.27927927927928,323.0,58.678597395047554,80.94594594594595,36.22715428946541,0.1321321321321321,10927.036036036036,6.381381381381382,0.2642642642642642,23.2,24.9,62.0,1014.7,0.0,2.7,314.0,0,0,0,,,,0.0,89.618,101.67733333333335,-0.277000000000001,19.58656490301452,246.1556886227545,2.0016100729056063,323.0,-2.0,59.74500127837142,-1.1413096176513804,80.86826347305389,-0.8507697595745185,36.19384761784559,1.3612231467068057,0.1317365269461078,0.02297519764097189,10916.502994011977,10.01356803010276,6.365269461077844,0.06919695352497257,0.2754491017964072,-0.0024965175389402017,-2.1468735459594996,70.21495930295097,0.022546885378255978,88.97005988023952,19.58656490301452,0.5,1.0,0.6521739130434783,1.9565217391304348,0.0,0,0,106,1.6999999999999993,90.5085,-0.8624999999999972,8.005249572649577
2022,Saudi Arabian Grand Prix,Q,RIC,3,McLaren,16,5.0,SOFT,4.0,,1,89.773,,,False,245.59756097560967,321.0,57.72546218835026,81.47256097560975,35.93630761558764,0.1097560975609756,10798.621951219511,6.213414634146342,0.2682926829268293,23.2,24.9,62.0,1014.7,0.0,2.9,335.0,0,0,0,,,,0.0,114.561,98.21433333333334,24.488000000000014,18.644721472845873,193.4065420560748,-49.514430588302076,317.0,-3.0,76.30383094919165,18.006340487139767,57.34345794392523,-23.401222907138603,42.463112844178426,6.505373710125667,0.102803738317757,-0.0005397267278356987,9850.427570093458,-881.5389952560872,4.845794392523365,-1.3061812913672126,0.1121495327102803,-0.1431696162258899,74.10523432661985,51.44833609922264,0.019632336600962294,35.55140186915886,18.644721472845873,0.6666666666666666,1.0,0.6956521739130435,2.782608695652174,0.0,0,0,106,1.6999999999999993,90.5085,-0.7355000000000018,7.9770129870129916
2022,Saudi Arabian Grand Prix,Q,ALO,14,Alpine,16,4.0,SOFT,2.0,,1,89.201,,,False,246.26979472140764,327.0,58.97784177343093,82.47507331378299,35.028183531818016,0.1173020527859237,10854.00586510264,5.941348973607038,0.2639296187683284,23.2,24.8,61.0,1014.7,0.0,2.2,351.0,0,0,0,,,,0.0,89.295,93.97699999999999,-0.13299999999999557,12.725180305205892,245.12835820895523,-2.5494533411967666,326.0,-2.0,57.969883792683,0.06742565306063852,80.7134328358209,-0.5783604772490065,36.88834461885323,0.5935662266035351,0.1313432835820895,0.006723222791815989,10825.716417910447,-56.596651998366724,5.937313432835821,-0.041409971419499314,0.2656716417910448,0.007312979177063084,2.5477966247788606,70.11226553798174,0.022641062049380333,86.6089552238806,12.725180305205892,0.3333333333333333,1.0,0.6956521739130435,1.391304347826087,0.0,0,0,108,1.6000000000000014,90.5085,-1.3075000000000045,2.4570138888888917
2022,Saudi Arabian Grand Prix,Q,LEC,16,Ferrari,16,6.0,SOFT,2.0,,1,88.446,,,False,248.9970326409496,327.0,58.21059358445238,84.973293768546,30.086124374744745,0.142433234421365,10870.26112759644,6.362017804154303,0.2640949554896142,23.2,24.8,62.0,1014.7,0.0,3.0,342.0,0,0,0,,,,0.0,88.78,100.818,-36.010999999999996,20.25003512342633,247.7030303030303,73.07909867909868,327.0,28.0,59.63039393939017,-6.394807464948904,84.35757575757576,32.21441336441337,30.348522948720507,-9.65676064557055,0.1333333333333333,-0.0952991452991453,10856.060606060606,1294.0114607614614,6.290909090909091,1.8101398601398602,0.2696969696969697,0.22696192696192702,-108.95676534576533,73.109898989899,0.02281492563141427,88.1909090909091,20.25003512342633,0.25,1.0,0.6956521739130435,1.391304347826087,0.0,0,0,105,1.6000000000000014,90.5085,-2.0625,6.6661375661375715
2022,Saudi Arabian Grand Prix,Q,ZHO,24,Alfa Romeo,16,4.0,SOFT,5.0,,1,89.819,,,False,244.4333333333333,328.0,59.61984516235668,80.89090909090909,36.46566744084912,0.1242424242424242,10758.2,6.242424242424242,0.2636363636363636,23.2,24.9,62.0,1014.7,0.0,2.9,335.0,0,0,0,,,,0.0,90.035,102.96433333333334,0.05700000000000216,21.217487817835554,243.31176470588235,0.3117647058823536,328.0,2.0,60.69963170326509,-0.2985173961001095,79.55882352941177,-1.9645682834537297,37.22869700402814,1.8348379650637838,0.1205882352941176,0.009477124183006488,10725.882352941177,-26.638114895078616,6.211764705882353,0.007086343309254062,0.25,-0.01315789473684209,-0.13417647058823384,69.96496539792389,0.022682430616866915,82.0,21.217487817835554,0.8333333333333334,1.0,0.6956521739130435,3.4782608695652173,0.0,0,0,107,1.6999999999999993,90.5085,-0.6894999999999953,9.30212777777778
2022,Saudi Arabian Grand Prix,Q,OCO,31,Alpine,16,4.0,SOFT,9.0,,1,89.068,,,False,245.12684365781712,327.0,59.88869226087749,80.4424778761062,36.16937589206989,0.1474926253687315,10651.646017699117,6.008849557522124,0.2507374631268436,23.2,24.8,62.0,1014.7,0.0,3.0,342.0,0,0,0,,,,0.0,89.584,101.74766666666666,-26.697999999999993,17.438604797976243,245.7074626865672,57.395684395574165,327.0,21.0,60.41992105513902,-8.303304538183731,82.3044776119403,26.45690255420358,35.27577170964972,-4.615339918507715,0.1343283582089552,-0.1058563992968184,10665.58208955224,1192.7529902450788,6.026865671641791,1.2601220226810517,0.2716417910447761,0.1792630381579401,-83.9593560373652,71.24865226108265,0.02303525727582728,88.82686567164178,17.438604797976243,1.0,1.0,0.6956521739130435,6.260869565217391,0.0,0,0,108,1.6000000000000014,90.5085,-1.4405000000000001,0.9079444444444493
2022,Saudi Arabian Grand Prix,Q,VER,1,Red Bull Racing,17,5.0,SOFT,3.0,,1,89.239,,,False,245.9228486646884,332.0,62.13742436041803,79.24629080118694,37.046486155889546,0.1394658753709199,10924.783382789316,6.0652818991097925,0.258160237388724,23.2,24.8,61.0,1014.7,0.0,3.7,349.0,0,0,0,,,,0.0,118.831,109.63,-2.2830000000000013,17.101043702066853,183.82888888888888,2.571111111111094,306.0,-3.0,50.64175729851417,-3.3547388712763677,45.96888888888889,0.5911111111111111,38.38729967118726,3.7505985567184297,0.1911111111111111,0.04666666666666669,10376.531111111111,235.23555555555504,4.3,-0.017777777777777892,0.04,0.002222222222222299,-4.662999999999984,37.183723456790126,0.017714125539172343,12.24,17.101043702066853,0.3333333333333333,1.0,0.7391304347826086,2.217391304347826,0.0,0,0,106,1.6000000000000014,90.5085,-1.2694999999999936,4.018951648351653
2022,Saudi Arabian Grand Prix,Q,GAS,10,AlphaTauri,17,6.0,SOFT,5.0,,1,89.254,,,False,246.53216374269005,329.0,59.67986801044697,80.7046783625731,36.238181307846446,0.1140350877192982,10972.74269005848,6.090643274853801,0.2631578947368421,23.2,24.8,62.0,1014.7,0.0,3.0,342.0,0,0,0,,,,0.0,89.418,100.303,-32.08399999999999,20.35025746028781,245.0060790273556,63.45541823440402,327.0,22.0,59.96192866946516,-20.22045634814365,80.38297872340425,23.8653575780298,37.11590878589119,-3.6526285958284674,0.1003039513677811,-0.0560837138304567,10926.9452887538,969.7294297229637,6.042553191489362,1.8487205923704186,0.2370820668693009,0.14236841048163568,-95.43911428303623,72.32024833473453,0.022420141440449654,77.52583586626139,20.35025746028781,1.0,1.0,0.7391304347826086,3.695652173913043,0.0,0,0,107,1.6000000000000014,90.5085,-1.254499999999993,6.738526455026459
2022,Saudi Arabian Grand Prix,Q,MAG,20,Haas F1 Team,17,5.0,SOFT,5.0,,1,89.546,,,False,245.3353115727003,330.0,59.27516317666191,80.33827893175074,35.6538181770275,0.1186943620178041,10922.433234421364,6.201780415430267,0.2729970326409495,23.2,24.9,62.0,1014.7,0.0,2.9,335.0,0,0,0,,,,0.0,110.751,96.92933333333333,20.545,17.55024103823078,200.06024096385545,-42.98839125498952,317.0,-12.0,61.40114190302113,0.5812553254682413,56.8144578313253,-20.325359797854034,42.434795483905646,4.848408466914634,0.1590361445783132,0.0161790017211704,9963.132530120482,-794.90394404365,5.279518072289156,-0.9788405903248254,0.0843373493975903,-0.1588237448273337,63.69242739956784,47.77890550152417,0.02007803894208505,26.734939759036124,17.55024103823078,0.7142857142857143,1.0,0.7391304347826086,3.695652173913043,0.0,0,0,107,1.6999999999999993,90.5085,-0.9624999999999915,8.439459956709962
2022,Saudi Arabian Grand Prix,Q,SAI,55,Ferrari,17,6.0,SOFT,7.0,,1,88.402,,,False,249.882005899705,327.0,56.893216706449856,83.57522123893806,33.35158024601728,0.1209439528023598,10905.533923303834,6.36283185840708,0.2684365781710914,23.2,24.8,62.0,1014.7,0.0,3.0,342.0,0,0,0,,,,0.0,88.686,97.31233333333334,-25.525999999999996,15.499154064012654,222.0818181818182,19.527827571489553,316.0,4.0,59.82834591903383,1.918613764971802,73.32121212121213,13.49257362355955,39.26497745387546,3.705102822642452,0.1515151515151515,0.005975245411865199,10640.439393939394,458.5896286811785,5.6454545454545455,0.3661118224498505,0.2151515151515151,0.04848484848484849,-44.9023124199744,62.21193755739211,0.020869528074209602,67.98787878787877,15.499154064012654,0.7777777777777778,1.0,0.7391304347826086,5.173913043478261,0.0,0,0,106,1.6000000000000014,90.5085,-2.106499999999997,5.926507407407411
2022,Saudi Arabian Grand Prix,Q,BOT,77,Alfa Romeo,17,4.0,SOFT,2.0,,1,89.543,,,False,244.99402985074627,326.0,59.45798063554288,81.63880597014925,34.99355353474674,0.1582089552238806,10735.668656716418,6.313432835820896,0.2656716417910448,23.2,24.8,61.0,1014.7,0.0,2.2,351.0,0,0,0,,,,0.0,89.404,100.29333333333334,-8.644000000000005,10.407824494100584,244.11111111111111,18.689915458937207,329.0,9.0,60.703875565745165,3.092953891862841,79.98498498498499,8.120854550202381,36.84716582441508,-3.6517394160023926,0.1321321321321321,-0.02004178091134609,10712.18018018018,59.984528006265464,6.3093093093093096,0.602787570178875,0.2402402402402402,0.028283718501109806,-27.20178332680508,69.41639838036235,0.022786054841374425,79.03903903903903,10.407824494100584,0.3333333333333333,0.2,0.7391304347826086,1.4782608695652173,0.0,0,0,109,1.6000000000000014,90.5085,-0.9654999999999916,5.443500000000004
2022,Saudi Arabian Grand Prix,Q,PER,11,Red Bull Racing,18,6.0,SOFT,2.0,,1,88.2,,,False,246.31692307692308,335.0,61.844646986410176,79.79076923076923,37.36092615847208,0.12,10983.104615384616,6.049230769230769,0.24,23.2,24.7,62.0,1014.7,0.0,3.0,337.0,0,0,0,,,,0.0,88.554,89.92466666666667,-3.7420000000000044,25.633139210795072,247.07831325301208,9.049073486930212,334.0,5.0,61.275120352273184,1.1449656363137564,80.16265060240964,4.604171070245897,36.800072937151455,-2.5158640913140573,0.1144578313253012,-0.014197139434932712,10948.060240963856,204.25029944338712,6.078313253012048,0.17188050447403658,0.2560240963855422,0.1332170788416826,-12.676615655604914,70.98740746116998,0.02256616621110686,85.51204819277109,25.633139210795072,0.2222222222222222,0.5,0.782608695652174,1.565217391304348,0.0,0,0,106,1.5,90.5085,-2.308499999999995,2.946592592592598
2022,Saudi Arabian Grand Prix,Q,ALO,14,Alpine,19,5.0,SOFT,2.0,,1,89.147,,,False,244.6827794561933,328.0,61.56542939421146,79.3987915407855,37.25568329703725,0.120845921450151,10796.060422960723,5.921450151057402,0.2598187311178248,23.2,24.7,62.0,1014.7,0.0,3.0,337.0,0,0,0,,,,0.0,89.201,89.30799999999999,-0.0940000000000083,6.148738447844389,246.26979472140764,1.141436512452401,327.0,1.0,58.97784177343093,1.007957980747932,82.47507331378299,1.7616404779620893,35.028183531818016,-1.860161087035216,0.1173020527859237,-0.014041230796165788,10854.00586510264,28.2894471921918,5.941348973607038,0.00403554077121715,0.2639296187683284,-0.0017420230227164213,-1.1181344596664857,72.80057791040669,0.022687209733633713,86.30498533724338,6.148738447844389,0.3333333333333333,1.0,0.8260869565217391,1.6521739130434783,0.0,0,0,109,1.5,90.5085,-1.3614999999999924,2.4570138888888917
